image_path,image_id,filename,features_json,status,delta_H_center_periphery,delta_S_center_periphery,delta_V_center_periphery,delta_V_left_right,delta_S_left_right,delta_V_top_bottom,delta_S_top_bottom,delta_V_inner_rim,percent_outlier_bright_pixels,percent_outlier_dark_pixels,mean_H_lesion,mean_S_lesion,mean_V_lesion,std_H_lesion,std_S_lesion,std_V_lesion,entropy_H_lesion,entropy_S_lesion,entropy_V_lesion,color_balance_R,color_balance_G,color_balance_B,color_distance_euclidean,color_distance_deltaE,dominant_colors_lesion,percent_dark_pixels,percent_white_pixels,percent_red_pixels,percent_blue_pixels,area,perimeter,circularity,aspect_ratio,eccentricity,solidity,extent,perimeter_area_ratio,radial_variance,convexity,fractal_dimension,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_entropy,lbp_uniformity,lbp_entropy,lbp_mean,lbp_std,lbp_median,features_dict,features_organized,labels,labels_json
tmp/100.jpg,100,100.jpg,"{""color"": {""local"": {""delta_H_center_periphery"": [""Δ оттенка центр↔периферия (H)"", -7.862915641899329, ""deg""], ""delta_S_center_periphery"": [""Δ насыщенности центр↔периферия (S)"", 69.54331112719876, ""S_8bit""], ""delta_V_center_periphery"": [""Δ яркости центр↔периферия (V)"", -65.40090909470814, ""V_8bit""], ""delta_V_left_right"": [""Δ яркости левая↔правая половины"", 0.33220554220930865, ""V_8bit""], ""delta_S_left_right"": [""Δ насыщенности левая↔правая половины"", -7.112071939421924, ""S_8bit""], ""delta_V_top_bottom"": [""Δ яркости верх↔низ"", 11.999668131646615, ""V_8bit""], ""delta_S_top_bottom"": [""Δ насыщенности верх↔низ"", -11.942521636880457, ""S_8bit""], ""delta_V_inner_rim"": [""Δ яркости центр↔краевая зона (ободок)"", -70.13093502030385, ""V_8bit""], ""percent_outlier_bright_pixels"": [""Доля аномально ярких пикселей"", 3.66933498131536e-05, ""ratio_0_1""], ""percent_outlier_dark_pixels"": [""Доля аномально тёмных пикселей"", 0.0, ""ratio_0_1""]}, ""global"": {""mean_H_lesion"": [""Средний оттенок H в очаге"", 12.88691882079161, ""deg""], ""mean_S_lesion"": [""Средняя насыщенность S в очаге"", 143.15742219561417, ""S_8bit""], ""mean_V_lesion"": [""Средняя яркость V в очаге"", 127.22524695590039, ""V_8bit""], ""std_H_lesion"": [""Разброс оттенка H в очаге"", 24.730029564232243, ""deg""], ""std_S_lesion"": [""Разброс насыщенности S в очаге"", 57.88241210231592, ""S_8bit""], ""std_V_lesion"": [""Разброс яркости V в очаге"", 42.75461794540702, ""V_8bit""], ""color_balance_B"": [""Доля синего канала (B) среднего цвета"", 0.23520188338611323, ""ratio_0_1""], ""color_balance_G"": [""Доля зелёного канала (G) среднего цвета"", 0.30429169438786613, ""ratio_0_1""], ""color_balance_R"": [""Доля красного канала (R) среднего цвета"", 0.4605064186063883, ""ratio_0_1""], ""entropy_H_lesion"": [""Энтропия канала H в очаге"", 0.23122555173749418, ""abs""], ""entropy_S_lesion"": [""Энтропия канала S в очаге"", 2.286616886168808, ""abs""], ""entropy_V_lesion"": [""Энтропия канала V в очаге"", 2.168231790967151, ""abs""], ""color_distance_euclidean"": [""LAB-расстояние очаг↔кожа (евклид.)"", 104.09158468535234, ""Lab_euclid""], ""color_distance_deltaE"": [""ΔE2000 очаг↔кожа"", 39.79625846511907, ""deltaE""], ""dominant_colors_lesion"": [""Топ-3 доминантных цвета очага (HSV)"", null, ""HSV_list""], ""percent_dark_pixels"": [""Доля очень тёмных пикселей"", 5.60056391884976e-05, ""ratio_0_1""], ""percent_white_pixels"": [""Доля белых/обесцвеченных пикселей"", 0.0005581251629474416, ""ratio_0_1""], ""percent_red_pixels"": [""Доля красных пикселей"", 0.8653508560172266, ""ratio_0_1""], ""percent_blue_pixels"": [""Доля синих пикселей"", 0.0, ""ratio_0_1""]}}, ""shape"": {""area"": [""Площадь маски (пиксели)"", 517805.0, ""px""], ""perimeter"": [""Периметр маски"", 2756.899829864502, ""px""], ""circularity"": [""Круглость (1=идеально круглый)"", 0.8561189902258981, ""ratio_0_1""], ""aspect_ratio"": [""Соотношение сторон (шир/выс)"", 0.9450934579439252, ""ratio""], ""eccentricity"": [""Эксцентриситет (0..1)"", 0.5468599649271605, ""ratio_0_1""], ""solidity"": [""Плотность к выпуклой оболочке"", 0.986176896867614, ""ratio_0_1""], ""extent"": [""Заполнение bbox (extent)"", 0.7477285329759829, ""ratio_0_1""]}, ""border"": {""perimeter_area_ratio"": [""Периметр / sqrt(площади)"", 3.8312268416814663, ""ratio""], ""radial_variance"": [""Вариация радиуса до контура"", 815.5094278617117, ""px2""], ""convexity"": [""Convexity (P/P_convex)"", 1.0509979364268027, ""ratio""], ""fractal_dimension"": [""Фрактальная размерность границы"", -0.929305694513579, ""abs""]}, ""texture"": {""glcm_contrast"": [""GLCM-контраст"", 0.10366784722747613, ""abs""], ""glcm_homogeneity"": [""GLCM-однородность"", 0.9919583060097525, ""ratio_0_1""], ""glcm_energy"": [""GLCM-энергия"", 0.8947448492048501, ""abs""], ""glcm_entropy"": [""GLCM-энтропия"", 3.1095704564766073, ""abs""], ""lbp_uniformity"": [""LBP-равномерность"", 0.22390861424667588, ""ratio""], ""lbp_entropy"": [""LBP-энтропия"", 2.0923917751004097, ""abs""], ""lbp_mean"": [""LBP-среднее"", 5.1166694025743285, ""abs""], ""lbp_std"": [""LBP-стандартное отклонение"", 2.191232997234227, ""abs""], ""lbp_median"": [""LBP-медиана"", 5.0, ""abs""]}}",success,-7.862915641899329,69.54331112719876,-65.40090909470814,0.33220554220930865,-7.112071939421924,11.999668131646615,-11.942521636880457,-70.13093502030385,3.66933498131536e-05,0.0,12.88691882079161,143.15742219561417,127.22524695590039,24.730029564232243,57.88241210231592,42.75461794540702,0.23122555173749418,2.286616886168808,2.168231790967151,0.4605064186063883,0.30429169438786613,0.23520188338611323,104.09158468535234,39.79625846511907,,5.60056391884976e-05,0.0005581251629474416,0.8653508560172266,0.0,517805.0,2756.899829864502,0.8561189902258981,0.9450934579439252,0.5468599649271605,0.986176896867614,0.7477285329759829,3.8312268416814663,815.5094278617117,1.0509979364268027,-0.929305694513579,0.10366784722747613,0.9919583060097525,0.8947448492048501,3.1095704564766073,0.22390861424667588,2.0923917751004097,5.1166694025743285,2.191232997234227,5.0,"{'delta_H_center_periphery': -7.862915641899329, 'delta_S_center_periphery': 69.54331112719876, 'delta_V_center_periphery': -65.40090909470814, 'delta_V_left_right': 0.33220554220930865, 'delta_S_left_right': -7.112071939421924, 'delta_V_top_bottom': 11.999668131646615, 'delta_S_top_bottom': -11.942521636880457, 'delta_V_inner_rim': -70.13093502030385, 'percent_outlier_bright_pixels': 3.66933498131536e-05, 'percent_outlier_dark_pixels': 0.0, 'mean_H_lesion': 12.88691882079161, 'mean_S_lesion': 143.15742219561417, 'mean_V_lesion': 127.22524695590039, 'std_H_lesion': 24.730029564232243, 'std_S_lesion': 57.88241210231592, 'std_V_lesion': 42.75461794540702, 'entropy_H_lesion': 0.23122555173749418, 'entropy_S_lesion': 2.286616886168808, 'entropy_V_lesion': 2.168231790967151, 'color_balance_R': 0.4605064186063883, 'color_balance_G': 0.30429169438786613, 'color_balance_B': 0.23520188338611323, 'color_distance_euclidean': 104.09158468535234, 'color_distance_deltaE': 39.79625846511907, 'percent_dark_pixels': 5.60056391884976e-05, 'percent_white_pixels': 0.0005581251629474416, 'percent_red_pixels': 0.8653508560172266, 'percent_blue_pixels': 0.0, 'area': 517805.0, 'perimeter': 2756.899829864502, 'circularity': 0.8561189902258981, 'aspect_ratio': 0.9450934579439252, 'eccentricity': 0.5468599649271605, 'solidity': 0.986176896867614, 'extent': 0.7477285329759829, 'perimeter_area_ratio': 3.8312268416814663, 'radial_variance': 815.5094278617117, 'convexity': 1.0509979364268027, 'fractal_dimension': -0.929305694513579, 'glcm_contrast': 0.10366784722747613, 'glcm_homogeneity': 0.9919583060097525, 'glcm_energy': 0.8947448492048501, 'glcm_entropy': 3.1095704564766073, 'lbp_uniformity': 0.22390861424667588, 'lbp_entropy': 2.0923917751004097, 'lbp_mean': 5.1166694025743285, 'lbp_std': 2.191232997234227, 'lbp_median': 5.0}","{'color': {'local': {'delta_H_center_periphery': -7.862915641899329, 'delta_S_center_periphery': 69.54331112719876, 'delta_V_center_periphery': -65.40090909470814, 'delta_V_left_right': 0.33220554220930865, 'delta_S_left_right': -7.112071939421924, 'delta_V_top_bottom': 11.999668131646615, 'delta_S_top_bottom': -11.942521636880457, 'delta_V_inner_rim': -70.13093502030385, 'percent_outlier_bright_pixels': 3.66933498131536e-05, 'percent_outlier_dark_pixels': 0.0}, 'global': {'mean_H_lesion': 12.88691882079161, 'mean_S_lesion': 143.15742219561417, 'mean_V_lesion': 127.22524695590039, 'std_H_lesion': 24.730029564232243, 'std_S_lesion': 57.88241210231592, 'std_V_lesion': 42.75461794540702, 'entropy_H_lesion': 0.23122555173749418, 'entropy_S_lesion': 2.286616886168808, 'entropy_V_lesion': 2.168231790967151, 'color_balance_R': 0.4605064186063883, 'color_balance_G': 0.30429169438786613, 'color_balance_B': 0.23520188338611323, 'color_distance_euclidean': 104.09158468535234, 'color_distance_deltaE': 39.79625846511907, 'percent_dark_pixels': 5.60056391884976e-05, 'percent_white_pixels': 0.0005581251629474416, 'percent_red_pixels': 0.8653508560172266, 'percent_blue_pixels': 0.0}}, 'shape': {'area': 517805.0, 'perimeter': 2756.899829864502, 'circularity': 0.8561189902258981, 'aspect_ratio': 0.9450934579439252, 'eccentricity': 0.5468599649271605, 'solidity': 0.986176896867614, 'extent': 0.7477285329759829}, 'border': {'perimeter_area_ratio': 3.8312268416814663, 'radial_variance': 815.5094278617117, 'convexity': 1.0509979364268027, 'fractal_dimension': -0.929305694513579}, 'texture': {'glcm_contrast': 0.10366784722747613, 'glcm_homogeneity': 0.9919583060097525, 'glcm_energy': 0.8947448492048501, 'glcm_entropy': 3.1095704564766073, 'lbp_uniformity': 0.22390861424667588, 'lbp_entropy': 2.0923917751004097, 'lbp_mean': 5.1166694025743285, 'lbp_std': 2.191232997234227, 'lbp_median': 5.0}}","{'asymmetry': 'выраженная', 'borders': 'умеренно неровные', 'contrast': 'выраженный', 'palette': 'монотонная', 'texture': 'преимущественно однородная', 'lobulation': 'лобуляции слабые', 'pigmentation': 'с примесью красного или синего', 'elongation': 'умеренно вытянутая', 'rim': 'тёмный ободок по краю', 'color_homogeneity': 'цвет неоднородный', 'texture_coarseness': 'гладкая', 'shape': 'округлая', 'dominant_hue': 'красноватый', 'pigment_inclusions': ['красные вкрапления'], 'structure_order': 'хаотичная', 'center_periphery': {'center_darker': 'центр темнее периферии', 'saturation_center': 'насыщенность выше в центре'}, 'area': 'размер:средний', 'perimeter': 'периметр:средний', 'convexity': 'выпуклость:средняя', 'solidity': 'плотность:высокая', 'extent': 'заполнение_bbox:среднее', 'radial_variance': 'вариация_радиуса:средняя', 'fractal_dimension': 'граница:сильно_изрезанная', 'eccentricity': 'форма:умеренно_вытянутая', 'perimeter_area_ratio': 'отношение_периметр_площадь:среднее', 'color_balance_R': 'красный:повышен', 'color_balance_G': 'зеленый:норма', 'color_balance_B': 'синий:понижен', 'color_distance_euclidean': 'контраст:сильный', 'delta_H_center_periphery': 'центр:краснее_периферии', 'delta_S_center_periphery': 'насыщенность_центра:выше', 'delta_V_center_periphery': 'яркость_центра:значительно_темнее', 'delta_V_inner_rim': 'ободок:темнее_центра', 'delta_V_left_right': 'яркость_асимметрия:слабая', 'delta_V_top_bottom': 'яркость_асимметрия:слабая', 'delta_S_left_right': 'насыщенность_асимметрия:слабая', 'delta_S_top_bottom': 'насыщенность_асимметрия:слабая', 'entropy_H_lesion': 'разнообразие_оттенка:низкое', 'entropy_S_lesion': 'разнообразие_насыщенности:среднее', 'entropy_V_lesion': 'разнообразие_яркости:высокое', 'std_H_lesion': 'вариабельность_оттенка:высокая', 'std_S_lesion': 'вариабельность_насыщенности:высокая', 'std_V_lesion': 'вариабельность_яркости:высокая', 'mean_S_lesion': 'насыщенность:средняя', 'mean_V_lesion': 'яркость:средняя', 'glcm_energy': 'энергия_текстуры:средняя', 'glcm_entropy': 'энтропия_текстуры:средняя', 'lbp_entropy': 'энтропия_lbp:средняя', 'lbp_mean': 'среднее_lbp:высокое', 'lbp_std': 'разброс_lbp:средний', 'lbp_median': 'медиана_lbp:средняя', 'percent_dark_pixels': 'темные_пиксели:нет', 'percent_white_pixels': 'белые_пиксели:единичные', 'percent_red_pixels': 'красные_пиксели:присутствуют', 'percent_blue_pixels': 'синие_пиксели:нет', 'percent_outlier_bright_pixels': 'яркие_выбросы:нет', 'percent_outlier_dark_pixels': 'темные_выбросы:нет'}","{""asymmetry"": ""выраженная"", ""borders"": ""умеренно неровные"", ""contrast"": ""выраженный"", ""palette"": ""монотонная"", ""texture"": ""преимущественно однородная"", ""lobulation"": ""лобуляции слабые"", ""pigmentation"": ""с примесью красного или синего"", ""elongation"": ""умеренно вытянутая"", ""rim"": ""тёмный ободок по краю"", ""color_homogeneity"": ""цвет неоднородный"", ""texture_coarseness"": ""гладкая"", ""shape"": ""округлая"", ""dominant_hue"": ""красноватый"", ""pigment_inclusions"": [""красные вкрапления""], ""structure_order"": ""хаотичная"", ""center_periphery"": {""center_darker"": ""центр темнее периферии"", ""saturation_center"": ""насыщенность выше в центре""}, ""area"": ""размер:средний"", ""perimeter"": ""периметр:средний"", ""convexity"": ""выпуклость:средняя"", ""solidity"": ""плотность:высокая"", ""extent"": ""заполнение_bbox:среднее"", ""radial_variance"": ""вариация_радиуса:средняя"", ""fractal_dimension"": ""граница:сильно_изрезанная"", ""eccentricity"": ""форма:умеренно_вытянутая"", ""perimeter_area_ratio"": ""отношение_периметр_площадь:среднее"", ""color_balance_R"": ""красный:повышен"", ""color_balance_G"": ""зеленый:норма"", ""color_balance_B"": ""синий:понижен"", ""color_distance_euclidean"": ""контраст:сильный"", ""delta_H_center_periphery"": ""центр:краснее_периферии"", ""delta_S_center_periphery"": ""насыщенность_центра:выше"", ""delta_V_center_periphery"": ""яркость_центра:значительно_темнее"", ""delta_V_inner_rim"": ""ободок:темнее_центра"", ""delta_V_left_right"": ""яркость_асимметрия:слабая"", ""delta_V_top_bottom"": ""яркость_асимметрия:слабая"", ""delta_S_left_right"": ""насыщенность_асимметрия:слабая"", ""delta_S_top_bottom"": ""насыщенность_асимметрия:слабая"", ""entropy_H_lesion"": ""разнообразие_оттенка:низкое"", ""entropy_S_lesion"": ""разнообразие_насыщенности:среднее"", ""entropy_V_lesion"": ""разнообразие_яркости:высокое"", ""std_H_lesion"": ""вариабельность_оттенка:высокая"", ""std_S_lesion"": ""вариабельность_насыщенности:высокая"", ""std_V_lesion"": ""вариабельность_яркости:высокая"", ""mean_S_lesion"": ""насыщенность:средняя"", ""mean_V_lesion"": ""яркость:средняя"", ""glcm_energy"": ""энергия_текстуры:средняя"", ""glcm_entropy"": ""энтропия_текстуры:средняя"", ""lbp_entropy"": ""энтропия_lbp:средняя"", ""lbp_mean"": ""среднее_lbp:высокое"", ""lbp_std"": ""разброс_lbp:средний"", ""lbp_median"": ""медиана_lbp:средняя"", ""percent_dark_pixels"": ""темные_пиксели:нет"", ""percent_white_pixels"": ""белые_пиксели:единичные"", ""percent_red_pixels"": ""красные_пиксели:присутствуют"", ""percent_blue_pixels"": ""синие_пиксели:нет"", ""percent_outlier_bright_pixels"": ""яркие_выбросы:нет"", ""percent_outlier_dark_pixels"": ""темные_выбросы:нет""}"
